date,trade,sell,buy
20170706,20,11,9
20170707,19,8,11
20170710,25,9,16
20170711,23,8,15
20170712,27,11,16
20170713,27,12,15
20170714,25,9,16
20170717,20,7,13
20170718,25,7,18
20170719,25,10,15
20170720,25,10,15
20170721,25,7,18
20170724,24,9,15
20170725,23,7,16
20170726,20,6,14
20170727,22,6,16
20170728,25,25,0
20170731,14,0,14
20170801,15,3,12
20170802,15,4,11
20170803,18,3,15
20170804,17,4,13
20170807,14,5,9
20170808,19,5,14
20170809,19,6,13
20170810,16,6,10
20170811,21,7,14
20170814,15,3,12
20170815,18,5,13
20170816,20,4,16
20170817,19,8,11
20170818,14,1,13
20170821,20,12,8
20170822,20,6,14
20170823,18,5,13
20170824,21,4,17
20170825,20,5,15
20170828,15,3,12
20170829,18,8,10
20170830,20,6,14
20170831,15,4,11
20170901,17,5,12
20170905,17,4,13
20170906,18,4,14
20170907,16,6,10
20170908,18,5,13
20170911,20,9,11
20170912,22,6,16
20170913,21,7,14
20170914,17,4,13
20170915,17,3,14
20170918,18,2,16
20170919,19,5,14
20170920,18,5,13
20170921,19,5,14
20170922,18,6,12
20170925,15,3,12
20170926,18,2,16
20170927,21,3,18
20170928,20,9,11
20170929,21,4,17
20171002,18,6,12
20171003,21,8,13
