date,trade,sell,buy
20160406,20,8,12
20160407,23,11,12
20160408,20,6,14
20160411,22,5,17
20160412,22,7,15
20160413,20,8,12
20160414,22,7,15
20160415,21,7,14
20160418,19,8,11
20160419,20,5,15
20160420,22,8,14
20160421,18,4,14
20160422,23,8,15
20160425,23,12,11
20160426,19,6,13
20160427,18,6,12
20160428,19,7,12
20160429,19,6,13
20160502,22,7,15
20160503,21,6,15
20160504,21,9,12
20160505,21,9,12
20160506,17,6,11
20160509,20,6,14
20160510,23,5,18
20160511,23,9,14
20160512,23,9,14
20160513,20,11,9
20160516,19,3,16
20160517,20,6,14
20160518,22,6,16
20160519,19,6,13
20160520,18,6,12
20160523,22,9,13
20160524,21,8,13
20160525,18,5,13
20160526,18,8,10
20160527,17,6,11
20160531,18,8,10
20160601,20,8,12
20160602,21,7,14
20160603,20,7,13
20160606,20,9,11
20160607,19,8,11
20160608,22,9,13
20160609,20,4,16
20160610,20,7,13
20160613,18,8,10
20160614,19,8,11
20160615,19,5,14
20160616,21,8,13
20160617,20,7,13
20160620,19,7,12
20160621,20,7,13
20160622,19,6,13
20160623,18,7,11
20160624,18,4,14
20160627,17,5,12
20160628,16,4,12
20160629,19,6,13
20160630,20,4,16
20160701,21,5,16
20160705,20,4,16
