date,trade,sell,buy
20190107,13,0,13
20190108,16,2,14
20190109,19,4,15
20190110,16,6,10
20190111,21,3,18
20190114,20,5,15
20190115,19,8,11
20190116,17,5,12
20190117,19,4,15
20190118,19,3,16
20190122,22,7,15
20190123,22,8,14
20190124,19,9,10
20190125,17,4,13
20190128,22,6,16
20190129,20,6,14
20190130,22,6,16
20190131,17,6,11
20190201,20,4,16
20190204,19,4,15
20190205,20,6,14
20190206,19,8,11
20190207,19,7,12
20190208,20,4,16
20190211,20,6,14
20190212,19,4,15
20190213,20,6,14
20190214,21,6,15
20190215,17,3,14
20190219,21,6,15
20190220,22,10,12
20190221,20,7,13
20190222,17,4,13
20190225,22,6,16
20190226,20,6,14
20190227,21,8,13
20190228,22,4,18
20190301,21,10,11
20190304,22,3,19
20190305,21,7,14
20190306,20,7,13
20190307,21,9,12
20190308,21,9,12
20190311,23,10,13
20190312,25,9,16
20190313,18,8,10
20190314,21,6,15
20190315,23,10,13
20190318,21,3,18
20190319,20,8,12
20190320,21,6,15
20190321,19,7,12
20190322,21,9,12
20190325,22,7,15
20190326,18,5,13
20190327,20,7,13
20190328,18,7,11
20190329,21,5,16
20190401,23,13,10
20190402,23,8,15
20190403,23,23,0
20190404,0,0,0
20190405,0,0,0
