date,trade,sell,buy
20171004,22,8,14
20171005,24,13,11
20171006,22,9,13
20171009,24,10,14
20171010,24,10,14
20171011,22,9,13
20171012,23,7,16
20171013,26,8,18
20171016,21,10,11
20171017,23,7,16
20171018,24,8,16
20171019,17,2,15
20171020,19,8,11
20171023,21,6,15
20171024,20,7,13
20171025,22,10,12
20171026,18,8,10
20171027,20,9,11
20171030,18,6,12
20171031,24,11,13
20171101,19,7,12
20171102,22,8,14
20171103,23,7,16
20171106,22,10,12
20171107,20,8,12
20171108,20,7,13
20171109,20,5,15
20171110,23,7,16
20171113,18,7,11
20171114,17,5,12
20171115,20,5,15
20171116,20,5,15
20171117,18,3,15
20171120,22,6,16
20171121,17,3,14
20171122,17,4,13
20171124,20,4,16
20171127,21,8,13
20171128,21,6,15
20171129,21,8,13
20171130,21,9,12
20171201,22,7,15
20171204,18,2,16
20171205,22,6,16
20171206,21,11,10
20171207,22,9,13
20171208,21,7,14
20171211,22,9,13
20171212,17,6,11
20171213,20,3,17
20171214,21,7,14
20171215,21,6,15
20171218,20,7,13
20171219,20,7,13
20171220,17,8,9
20171221,20,7,13
20171222,19,4,15
20171226,19,8,11
20171227,18,4,14
20171228,21,4,17
20171229,19,8,11
20180102,20,6,14
20180103,19,7,12
