date,trade,sell,buy
20190107,12,0,12
20190108,13,0,13
20190109,17,4,13
20190110,18,5,13
20190111,18,6,12
20190114,18,5,13
20190115,19,3,16
20190116,21,5,16
20190117,15,5,10
20190118,17,2,15
20190122,17,5,12
20190123,18,4,14
20190124,16,3,13
20190125,17,4,13
20190128,19,4,15
20190129,15,4,11
20190130,18,7,11
20190131,19,4,15
20190201,18,8,10
20190204,16,4,12
20190205,16,1,15
20190206,18,5,13
20190207,14,5,9
20190208,16,4,12
20190211,14,3,11
20190212,19,7,12
20190213,15,3,12
20190214,15,3,12
20190215,18,4,14
20190219,19,5,14
20190220,19,5,14
20190221,16,4,12
20190222,18,6,12
20190225,16,3,13
20190226,16,7,9
20190227,17,5,12
20190228,16,8,8
20190301,18,4,14
20190304,20,5,15
20190305,17,7,10
20190306,14,5,9
20190307,16,5,11
20190308,19,2,17
20190311,19,5,14
20190312,17,2,15
20190313,14,4,10
20190314,17,9,8
20190315,17,3,14
20190318,19,5,14
20190319,16,3,13
20190320,18,5,13
20190321,12,3,9
20190322,17,3,14
20190325,19,6,13
20190326,17,5,12
20190327,17,7,10
20190328,14,3,11
20190329,17,5,12
20190401,15,6,9
20190402,15,6,9
20190403,17,17,0
20190404,0,0,0
20190405,0,0,0
