date,trade,sell,buy
20170706,26,7,19
20170707,26,8,18
20170710,25,7,18
20170711,24,8,16
20170712,21,6,15
20170713,21,6,15
20170714,22,8,14
20170717,21,8,13
20170718,20,7,13
20170719,22,8,14
20170720,24,8,16
20170721,24,7,17
20170724,24,11,13
20170725,23,8,15
20170726,26,13,13
20170727,25,12,13
20170728,26,26,0
20170731,11,0,11
20170801,11,2,9
20170802,12,2,10
20170803,12,0,12
20170804,13,1,12
20170807,17,1,16
20170808,17,3,14
20170809,16,3,13
20170810,16,5,11
20170811,19,3,16
20170814,19,3,16
20170815,21,6,15
20170816,18,8,10
20170817,18,2,16
20170818,19,2,17
20170821,20,2,18
20170822,20,1,19
20170823,19,2,17
20170824,19,2,17
20170825,19,3,16
20170828,20,6,14
20170829,19,3,16
20170830,21,4,17
20170831,22,5,17
20170901,23,5,18
20170905,22,6,16
20170906,24,7,17
20170907,24,9,15
20170908,24,9,15
20170911,25,8,17
20170912,24,6,18
20170913,24,4,20
20170914,24,6,18
20170915,25,4,21
20170918,26,8,18
20170919,26,11,15
20170920,25,10,15
20170921,28,10,18
20170922,28,12,16
20170925,26,7,19
20170926,26,7,19
20170927,27,7,20
20170928,28,6,22
20170929,27,6,21
20171002,28,7,21
20171003,28,7,21
