date,trade,sell,buy
20170706,25,12,13
20170707,23,12,11
20170710,23,11,12
20170711,22,7,15
20170712,21,7,14
20170713,20,8,12
20170714,22,9,13
20170717,23,6,17
20170718,23,9,14
20170719,23,8,15
20170720,23,11,12
20170721,24,8,16
20170724,22,6,16
20170725,23,6,17
20170726,23,7,16
20170727,23,6,17
20170728,23,23,0
20170731,14,0,14
20170801,15,2,13
20170802,15,1,14
20170803,15,2,13
20170804,14,2,12
20170807,15,2,13
20170808,13,0,13
20170809,12,0,12
20170810,14,1,13
20170811,16,1,15
20170814,15,1,14
20170815,17,3,14
20170816,17,4,13
20170817,17,2,15
20170818,18,3,15
20170821,20,5,15
20170822,19,4,15
20170823,17,6,11
20170824,18,3,15
20170825,20,6,14
20170828,21,5,16
20170829,20,6,14
20170830,19,5,14
20170831,18,6,12
20170901,18,8,10
20170905,20,6,14
20170906,19,6,13
20170907,20,7,13
20170908,20,7,13
20170911,20,5,15
20170912,21,9,12
20170913,20,6,14
20170914,21,8,13
20170915,17,7,10
20170918,20,8,12
20170919,20,7,13
20170920,21,7,14
20170921,20,7,13
20170922,20,6,14
20170925,20,10,10
20170926,20,9,11
20170927,18,8,10
20170928,17,8,9
20170929,17,7,10
20171002,18,6,12
20171003,17,6,11
