date,trade,sell,buy
20171004,19,7,12
20171005,19,6,13
20171006,21,7,14
20171009,22,7,15
20171010,21,10,11
20171011,19,7,12
20171012,21,8,13
20171013,20,7,13
20171016,22,8,14
20171017,18,6,12
20171018,23,11,12
20171019,18,9,9
20171020,20,4,16
20171023,21,7,14
20171024,21,7,14
20171025,24,11,13
20171026,21,9,12
20171027,22,7,15
20171030,22,7,15
20171031,23,11,12
20171101,20,11,9
20171102,19,8,11
20171103,19,5,14
20171106,19,7,12
20171107,18,5,13
20171108,23,8,15
20171109,19,3,16
20171110,21,6,15
20171113,20,7,13
20171114,20,7,13
20171115,22,9,13
20171116,22,11,11
20171117,22,10,12
20171120,21,9,12
20171121,20,7,13
20171122,23,9,14
20171124,21,10,11
20171127,19,4,15
20171128,22,9,13
20171129,21,7,14
20171130,21,11,10
20171201,23,8,15
20171204,20,9,11
20171205,20,11,9
20171206,18,6,12
20171207,18,4,14
20171208,19,7,12
20171211,18,5,13
20171212,18,9,9
20171213,20,5,15
20171214,17,5,12
20171215,21,9,12
20171218,19,8,11
20171219,18,8,10
20171220,19,9,10
20171221,20,8,12
20171222,18,8,10
20171226,20,7,13
20171227,18,6,12
20171228,19,7,12
20171229,18,5,13
20180102,18,8,10
20180103,19,6,13
