date,trade,sell,buy
20170405,26,13,13
20170406,23,12,11
20170407,22,13,9
20170410,26,14,12
20170411,25,12,13
20170412,21,11,10
20170413,24,10,14
20170417,23,9,14
20170418,22,12,10
20170419,25,11,14
20170420,25,10,15
20170421,23,8,15
20170424,21,11,10
20170425,23,8,15
20170426,21,11,10
20170427,24,8,16
20170428,26,10,16
20170501,25,13,12
20170502,26,26,0
20170503,8,0,8
20170504,18,2,16
20170505,17,6,11
20170508,15,3,12
20170509,18,18,0
20170510,0,0,0
20170511,0,0,0
20170512,10,0,10
20170515,10,10,0
20170516,0,0,0
20170517,0,0,0
20170518,0,0,0
20170519,0,0,0
20170522,0,0,0
20170523,14,0,14
20170524,19,4,15
20170525,18,18,0
20170526,12,0,12
20170530,19,3,16
20170531,19,5,14
20170601,16,2,14
20170602,20,8,12
20170605,21,7,14
20170606,21,10,11
20170607,22,8,14
20170608,21,8,13
20170609,21,8,13
20170612,20,7,13
20170613,22,6,16
20170614,21,9,12
20170615,20,6,14
20170616,24,10,14
20170619,21,8,13
20170620,23,12,11
20170621,20,9,11
20170622,20,7,13
20170623,21,5,16
20170626,20,11,9
20170627,20,4,16
20170628,20,5,15
20170629,20,10,10
20170630,21,8,13
20170703,21,8,13
20170705,22,10,12
