date,trade,sell,buy
20171004,21,9,12
20171005,20,7,13
20171006,21,11,10
20171009,23,10,13
20171010,25,11,14
20171011,25,13,12
20171012,21,8,13
20171013,20,10,10
20171016,23,12,11
20171017,25,12,13
20171018,25,11,14
20171019,25,13,12
20171020,23,11,12
20171023,22,8,14
20171024,20,7,13
20171025,26,9,17
20171026,24,11,13
20171027,21,13,8
20171030,24,9,15
20171031,20,10,10
20171101,23,13,10
20171102,18,8,10
20171103,22,10,12
20171106,21,12,9
20171107,24,10,14
20171108,20,8,12
20171109,18,7,11
20171110,22,7,15
20171113,23,9,14
20171114,23,6,17
20171115,16,6,10
20171116,23,9,14
20171117,25,11,14
20171120,24,14,10
20171121,21,8,13
20171122,21,9,12
20171124,21,8,13
20171127,21,8,13
20171128,23,9,14
20171129,22,7,15
20171130,24,9,15
20171201,19,9,10
20171204,19,7,12
20171205,22,9,13
20171206,22,8,14
20171207,19,10,9
20171208,16,10,6
20171211,21,7,14
20171212,20,6,14
20171213,20,7,13
20171214,23,11,12
20171215,18,10,8
20171218,24,8,16
20171219,25,12,13
20171220,18,12,6
20171221,18,5,13
20171222,21,10,11
20171226,20,6,14
20171227,20,8,12
20171228,22,7,15
20171229,20,9,11
20180102,19,4,15
20180103,23,11,12
