date,trade,sell,buy
20160408,22,7,15
20160411,18,7,11
20160412,21,9,12
20160414,22,6,16
20160415,22,7,15
20160418,17,6,11
20160419,23,11,12
20160420,23,12,11
20160421,24,8,16
20160422,21,8,13
20160425,20,9,11
20160426,23,14,9
20160427,23,12,11
20160428,19,7,12
20160429,21,7,14
20160502,20,7,13
20160503,22,9,13
20160504,22,10,12
20160509,22,9,13
20160510,19,7,12
20160511,19,9,10
20160512,19,7,12
20160513,16,7,9
20160516,22,6,16
20160517,18,5,13
20160518,19,6,13
20160519,24,11,13
20160520,25,8,17
20160523,22,10,12
20160524,19,8,11
20160525,22,8,14
20160526,22,7,15
20160527,24,10,14
20160530,22,8,14
20160531,22,8,14
20160601,21,10,11
20160602,21,11,10
20160603,25,14,11
20160607,22,11,11
20160608,25,12,13
20160609,26,8,18
20160610,24,12,12
20160613,23,7,16
20160614,25,9,16
20160615,25,10,15
20160616,26,11,15
20160617,25,8,17
20160620,24,7,17
20160621,24,8,16
20160622,21,9,12
20160623,21,9,12
20160624,20,7,13
20160627,22,7,15
20160628,20,6,14
20160629,21,7,14
20160630,23,10,13
20160701,22,9,13
20160704,20,8,12
20160705,19,6,13
20160706,22,8,14
20160707,19,6,13
20160708,21,10,11
