date,trade,sell,buy
20200521,21,9,12
20200522,19,8,11
20200525,16,3,13
20200526,20,9,11
20200527,22,9,13
20200528,24,8,16
20200529,23,12,11
20200601,24,9,15
20200602,21,8,13
20200603,24,10,14
20200604,23,12,11
20200605,24,12,12
20200608,21,10,11
20200609,18,6,12
20200610,23,12,11
20200611,23,10,13
20200612,21,10,11
20200615,24,11,13
20200616,21,9,12
20200617,24,11,13
20200618,24,9,15
20200619,23,7,16
20200622,21,10,11
20200623,22,10,12
20200624,20,9,11
20200625,20,12,8
20200626,20,10,10
20200629,20,3,17
20200630,20,6,14
20200701,20,9,11
20200702,18,8,10
20200703,19,9,10
20200706,20,8,12
20200707,19,8,11
20200708,18,5,13
20200709,19,7,12
20200710,22,8,14
20200713,20,6,14
20200714,20,7,13
20200715,18,7,11
20200716,17,5,12
20200717,20,9,11
20200720,21,10,11
20200721,17,7,10
20200722,22,8,14
20200723,21,7,14
20200724,19,9,10
20200727,20,8,12
20200728,21,11,10
20200729,20,6,14
20200730,22,9,13
20200731,22,8,14
20200803,21,8,13
20200804,17,8,9
20200805,20,7,13
20200806,21,6,15
20200807,22,8,14
20200810,21,9,12
20200811,19,10,9
20200812,20,7,13
20200813,13,6,7
20200814,18,3,15
