date,trade,sell,buy
20160408,22,11,11
20160411,22,8,14
20160412,24,10,14
20160414,23,9,14
20160415,20,11,9
20160418,21,9,12
20160419,22,11,11
20160420,22,11,11
20160421,25,13,12
20160422,22,11,11
20160425,22,11,11
20160426,24,13,11
20160427,24,12,12
20160428,21,8,13
20160429,22,8,14
20160502,20,8,12
20160503,18,6,12
20160504,20,7,13
20160509,20,6,14
20160510,18,5,13
20160511,19,6,13
20160512,20,7,13
20160513,20,7,13
20160516,18,8,10
20160517,20,5,15
20160518,19,6,13
20160519,20,8,12
20160520,18,6,12
20160523,17,5,12
20160524,19,4,15
20160525,19,7,12
20160526,16,4,12
20160527,17,6,11
20160530,19,5,14
20160531,16,2,14
20160601,18,5,13
20160602,19,5,14
20160603,19,5,14
20160607,18,3,15
20160608,17,5,12
20160609,16,6,10
20160610,19,8,11
20160613,19,6,13
20160614,17,5,12
20160615,17,5,12
20160616,16,3,13
20160617,18,6,12
20160620,18,5,13
20160621,16,3,13
20160622,17,2,15
20160623,17,5,12
20160624,18,2,16
20160627,14,0,14
20160628,12,1,11
20160629,14,3,11
20160630,15,2,13
20160701,10,0,10
20160704,15,2,13
20160705,15,2,13
20160706,15,0,15
20160707,13,2,11
20160708,15,2,13
