date,trade,sell,buy
20190812,24,9,15
20190813,25,10,15
20190814,27,7,20
20190816,26,9,17
20190819,26,11,15
20190820,25,11,14
20190821,26,9,17
20190822,26,12,14
20190823,26,11,15
20190826,26,10,16
20190827,22,6,16
20190828,25,7,18
20190829,25,8,17
20190830,20,7,13
20190902,23,9,14
20190903,26,11,15
20190904,21,6,15
20190905,26,8,18
20190906,23,5,18
20190909,22,8,14
20190910,29,12,17
20190911,28,9,19
20190916,27,9,18
20190917,25,9,16
20190918,29,15,14
20190919,28,12,16
20190920,25,9,16
20190923,26,12,14
20190924,26,9,17
20190925,24,10,14
20190926,22,7,15
20190927,26,5,21
20190930,24,7,17
20191001,23,5,18
20191002,22,10,12
20191004,24,6,18
20191007,24,7,17
20191008,26,8,18
20191010,21,5,16
20191011,25,6,19
20191014,23,5,18
20191015,23,7,16
20191016,23,6,17
20191017,25,6,19
20191018,22,5,17
20191021,25,7,18
20191022,20,5,15
20191023,22,5,17
20191024,24,7,17
20191025,21,6,15
20191028,21,5,16
20191029,21,5,16
20191030,22,6,16
20191031,23,4,19
20191101,23,4,19
20191104,23,5,18
20191105,23,2,21
20191106,20,5,15
20191107,21,4,17
20191108,21,5,16
20191111,25,5,20
20191112,25,5,20
