date,trade,sell,buy
20191114,23,8,15
20191115,22,8,14
20191118,21,6,15
20191119,21,7,14
20191120,20,4,16
20191121,22,5,17
20191122,23,7,16
20191125,19,6,13
20191126,20,5,15
20191127,20,5,15
20191128,22,7,15
20191129,19,5,14
20191202,20,8,12
20191203,21,7,14
20191204,23,8,15
20191205,21,7,14
20191206,23,9,14
20191209,23,8,15
20191210,22,8,14
20191211,22,9,13
20191212,22,7,15
20191213,22,9,13
20191216,21,5,16
20191217,19,5,14
20191218,20,4,16
20191219,20,5,15
20191220,19,6,13
20191223,20,7,13
20191224,20,5,15
20191226,20,8,12
20191227,21,8,13
20191230,19,7,12
20200102,22,4,18
20200103,20,4,16
20200106,19,4,15
20200107,19,8,11
20200108,21,5,16
20200109,19,5,14
20200110,18,3,15
20200113,18,3,15
20200114,19,4,15
20200115,20,5,15
20200116,23,5,18
20200117,21,3,18
20200120,21,3,18
20200121,21,3,18
20200122,20,3,17
20200123,22,3,19
20200128,22,4,18
20200129,21,3,18
20200130,21,3,18
20200131,22,6,16
20200203,19,6,13
20200204,21,6,15
20200205,22,5,17
20200206,21,4,17
20200207,21,6,15
20200210,21,5,16
20200211,21,6,15
20200212,22,3,19
20200213,23,6,17
20200214,22,3,19
