date,trade,sell,buy
20200521,24,12,12
20200522,24,11,13
20200525,25,12,13
20200526,25,12,13
20200527,26,11,15
20200528,26,12,14
20200529,23,13,10
20200601,23,11,12
20200602,22,9,13
20200603,20,8,12
20200604,21,10,11
20200605,21,10,11
20200608,20,8,12
20200609,19,8,11
20200610,19,11,8
20200611,20,8,12
20200612,19,7,12
20200615,24,9,15
20200616,24,12,12
20200617,26,11,15
20200618,24,7,17
20200619,22,8,14
20200622,22,8,14
20200623,23,8,15
20200624,24,9,15
20200625,23,10,13
20200626,24,10,14
20200629,24,10,14
20200630,25,11,14
20200701,26,9,17
20200702,26,13,13
20200703,26,10,16
20200706,25,10,15
20200707,26,12,14
20200708,27,12,15
20200709,25,11,14
20200710,25,9,16
20200713,23,8,15
20200714,23,8,15
20200715,22,9,13
20200716,23,8,15
20200717,23,10,13
20200720,23,12,11
20200721,23,10,13
20200722,24,12,12
20200723,23,11,12
20200724,22,9,13
20200727,23,11,12
20200728,21,8,13
20200729,22,9,13
20200730,22,9,13
20200731,21,8,13
20200803,23,8,15
20200804,22,10,12
20200805,23,9,14
20200806,19,5,14
20200807,21,7,14
20200810,19,8,11
20200811,18,5,13
20200812,20,8,12
20200813,18,7,11
20200814,19,8,11
