date,trade,sell,buy
20171025,28,12,16
20171026,27,13,14
20171027,28,13,15
20171030,27,13,14
20171031,26,11,15
20171101,24,13,11
20171102,25,13,12
20171103,25,15,10
20171106,24,11,13
20171107,25,15,10
20171108,24,13,11
20171109,24,12,12
20171110,24,10,14
20171113,24,10,14
20171114,22,9,13
20171115,24,11,13
20171116,23,10,13
20171117,24,10,14
20171120,23,10,13
20171121,21,8,13
20171122,22,9,13
20171123,24,9,15
20171124,23,8,15
20171127,23,8,15
20171128,23,6,17
20171129,22,8,14
20171130,22,7,15
20171201,22,9,13
20171204,22,7,15
20171205,22,9,13
20171206,22,7,15
20171207,21,8,13
20171208,25,8,17
20171211,26,11,15
20171212,24,10,14
20171213,26,10,16
20171214,24,7,17
20171215,23,12,11
20171218,23,7,16
20171219,25,12,13
20171220,26,9,17
20171221,25,6,19
20171222,20,4,16
20171226,21,4,17
20171227,23,6,17
20171228,21,6,15
20180102,21,8,13
20180103,24,8,16
20180104,22,8,14
20180105,22,7,15
20180108,24,9,15
20180109,24,24,0
20180110,18,0,18
20180111,23,2,21
20180112,21,2,19
20180115,21,21,0
20180116,0,0,0
20180117,17,0,17
20180118,21,3,18
20180119,19,3,16
20180122,20,2,18
20180123,22,2,20
