date,trade,sell,buy
20180125,25,6,19
20180126,27,7,20
20180129,27,9,18
20180130,24,4,20
20180131,22,4,18
20180201,25,8,17
20180202,23,7,16
20180205,22,5,17
20180206,24,7,17
20180207,25,8,17
20180208,24,10,14
20180209,23,9,14
20180212,22,6,16
20180213,21,8,13
20180214,19,4,15
20180219,19,4,15
20180220,18,6,12
20180221,20,8,12
20180222,18,4,14
20180223,21,8,13
20180226,19,7,12
20180227,20,6,14
20180228,23,8,15
20180302,19,6,13
20180305,21,7,14
20180306,19,7,12
20180307,20,8,12
20180308,22,11,11
20180309,21,11,10
20180312,21,12,9
20180313,20,9,11
20180314,18,6,12
20180315,19,4,15
20180316,18,4,14
20180319,20,7,13
20180320,21,7,14
20180321,19,6,13
20180322,20,4,16
20180323,19,4,15
20180326,19,4,15
20180327,19,5,14
20180328,19,4,15
20180329,20,8,12
20180330,20,6,14
20180402,19,10,9
20180403,20,9,11
20180404,20,7,13
20180405,19,6,13
20180406,20,6,14
20180409,20,6,14
20180410,19,4,15
20180411,18,4,14
20180412,19,6,13
20180413,21,6,15
20180416,21,7,14
20180417,19,5,14
20180418,20,5,15
20180419,22,7,15
20180420,21,6,15
20180423,21,5,16
20180424,21,4,17
20180425,22,6,16
