date,trade,sell,buy
20170104,26,15,11
20170105,25,17,8
20170106,27,13,14
20170109,23,14,9
20170110,22,11,11
20170111,27,13,14
20170112,25,18,7
20170113,25,13,12
20170117,24,16,8
20170118,28,15,13
20170119,25,12,13
20170120,25,14,11
20170123,22,11,11
20170124,21,12,9
20170125,23,11,12
20170126,21,8,13
20170127,17,9,8
20170130,25,13,12
20170131,24,12,12
20170201,24,10,14
20170202,22,10,12
20170203,23,10,13
20170206,23,10,13
20170207,22,11,11
20170208,20,11,9
20170209,26,15,11
20170210,29,13,16
20170213,26,14,12
20170214,28,15,13
20170215,28,15,13
20170216,27,15,12
20170217,29,19,10
20170221,28,19,9
20170222,28,14,14
20170223,22,14,8
20170224,28,13,15
20170227,25,14,11
20170228,23,10,13
20170301,25,14,11
20170302,23,10,13
20170303,23,13,10
20170306,17,7,10
20170307,22,12,10
20170308,20,11,9
20170309,21,7,14
20170310,20,9,11
20170313,17,8,9
20170314,21,11,10
20170315,20,8,12
20170316,20,9,11
20170317,21,9,12
20170320,25,12,13
20170321,27,11,16
20170322,28,11,17
20170323,24,12,12
20170324,26,11,15
20170327,27,13,14
20170328,24,12,12
20170329,26,12,14
20170330,26,14,12
20170331,26,10,16
20170403,25,13,12
20170404,27,10,17
