date,trade,sell,buy
20170706,25,11,14
20170707,20,12,8
20170710,25,11,14
20170711,26,11,15
20170712,23,11,12
20170713,23,12,11
20170714,26,14,12
20170717,17,6,11
20170718,22,10,12
20170719,20,7,13
20170720,19,10,9
20170721,23,10,13
20170724,23,11,12
20170725,24,11,13
20170726,25,9,16
20170727,25,12,13
20170728,25,25,0
20170731,16,0,16
20170801,18,6,12
20170802,19,6,13
20170803,19,6,13
20170804,18,5,13
20170807,20,5,15
20170808,21,6,15
20170809,18,6,12
20170810,16,5,11
20170811,21,9,12
20170814,21,9,12
20170815,15,6,9
20170816,16,2,14
20170817,15,5,10
20170818,15,4,11
20170821,20,6,14
20170822,17,8,9
20170823,19,7,12
20170824,16,4,12
20170825,18,4,14
20170828,18,5,13
20170829,18,4,14
20170830,16,5,11
20170831,20,10,10
20170901,15,7,8
20170905,15,4,11
20170906,18,7,11
20170907,15,4,11
20170908,18,6,12
20170911,18,6,12
20170912,15,1,14
20170913,18,6,12
20170914,16,4,12
20170915,17,4,13
20170918,21,5,16
20170919,20,7,13
20170920,15,7,8
20170921,18,4,14
20170922,18,3,15
20170925,20,8,12
20170926,18,8,10
20170927,19,2,17
20170928,22,6,16
20170929,19,9,10
20171002,21,4,17
20171003,19,7,12
