date,trade,sell,buy
20160706,23,7,16
20160707,20,12,8
20160708,20,9,11
20160711,22,5,17
20160712,19,4,15
20160713,21,10,11
20160714,22,8,14
20160715,24,10,14
20160718,23,9,14
20160719,22,7,15
20160720,25,12,13
20160721,23,10,13
20160722,22,10,12
20160725,23,8,15
20160726,24,12,12
20160727,26,10,16
20160728,24,10,14
20160729,20,10,10
20160801,21,8,13
20160802,22,5,17
20160803,24,7,17
20160804,24,12,12
20160805,23,13,10
20160808,24,8,16
20160809,22,9,13
20160810,23,4,19
20160811,20,6,14
20160812,20,11,9
20160815,22,9,13
20160816,20,9,11
20160817,24,10,14
20160818,20,9,11
20160819,23,9,14
20160822,24,10,14
20160823,22,11,11
20160824,23,11,12
20160825,26,18,8
20160826,20,11,9
20160829,23,11,12
20160830,20,9,11
20160831,21,8,13
20160901,22,8,14
20160902,25,14,11
20160906,26,10,16
20160907,24,8,16
20160908,21,6,15
20160909,25,8,17
20160912,21,10,11
20160913,20,8,12
20160914,22,11,11
20160915,23,8,15
20160916,24,9,15
20160919,20,10,10
20160920,22,13,9
20160921,25,9,16
20160922,21,11,10
20160923,22,7,15
20160926,21,8,13
20160927,23,12,11
20160928,22,10,12
20160929,22,9,13
20160930,20,9,11
20161003,23,12,11
