date,trade,sell,buy
20170706,20,8,12
20170707,16,4,12
20170710,22,6,16
20170711,20,8,12
20170712,20,6,14
20170713,23,9,14
20170714,22,9,13
20170717,23,8,15
20170718,21,7,14
20170719,24,12,12
20170720,21,6,15
20170721,19,7,12
20170724,19,5,14
20170725,16,3,13
20170726,19,8,11
20170727,19,6,13
20170728,20,20,0
20170731,15,0,15
20170801,18,4,14
20170802,18,2,16
20170803,16,5,11
20170804,19,6,13
20170807,19,4,15
20170808,18,2,16
20170809,21,10,11
20170810,15,2,13
20170811,17,2,15
20170814,17,4,13
20170815,17,5,12
20170816,17,5,12
20170817,18,3,15
20170818,20,6,14
20170821,17,6,11
20170822,21,5,16
20170823,21,6,15
20170824,19,4,15
20170825,20,5,15
20170828,19,3,16
20170829,21,4,17
20170830,19,6,13
20170831,21,6,15
20170901,17,6,11
20170905,20,5,15
20170906,17,5,12
20170907,18,4,14
20170908,15,5,10
20170911,18,3,15
20170912,17,2,15
20170913,20,7,13
20170914,22,7,15
20170915,21,5,16
20170918,17,5,12
20170919,19,5,14
20170920,20,5,15
20170921,24,7,17
20170922,18,7,11
20170925,20,5,15
20170926,20,6,14
20170927,19,7,12
20170928,20,6,14
20170929,20,6,14
20171002,18,2,16
20171003,20,7,13
