date,trade,sell,buy
20170104,21,13,8
20170105,21,11,10
20170106,23,12,11
20170109,23,13,10
20170110,24,12,12
20170111,18,10,8
20170112,22,10,12
20170113,23,11,12
20170117,23,12,11
20170118,23,10,13
20170119,25,12,13
20170120,23,11,12
20170123,25,16,9
20170124,24,9,15
20170125,21,12,9
20170126,25,16,9
20170127,21,9,12
20170130,24,14,10
20170131,21,9,12
20170201,22,11,11
20170202,23,14,9
20170203,22,11,11
20170206,20,9,11
20170207,21,8,13
20170208,23,14,9
20170209,22,13,9
20170210,21,10,11
20170213,22,8,14
20170214,20,10,10
20170215,20,11,9
20170216,22,10,12
20170217,22,9,13
20170221,25,11,14
20170222,25,14,11
20170223,20,9,11
20170224,22,11,11
20170227,22,9,13
20170228,23,13,10
20170301,21,11,10
20170302,21,12,9
20170303,18,9,9
20170306,20,13,7
20170307,21,12,9
20170308,19,6,13
20170309,20,8,12
20170310,23,10,13
20170313,22,11,11
20170314,21,11,10
20170315,19,9,10
20170316,24,12,12
20170317,25,9,16
20170320,22,12,10
20170321,24,10,14
20170322,23,14,9
20170323,21,9,12
20170324,22,10,12
20170327,21,10,11
20170328,21,13,8
20170329,21,10,11
20170330,23,13,10
20170331,19,9,10
20170403,24,10,14
20170404,23,11,12
