date,trade,sell,buy
20160105,15,0,15
20160106,16,1,15
20160107,18,2,16
20160108,17,0,17
20160111,15,0,15
20160112,15,1,14
20160113,17,4,13
20160114,16,2,14
20160115,18,4,14
20160119,17,4,13
20160120,15,2,13
20160121,16,4,12
20160122,15,4,11
20160125,16,3,13
20160126,16,3,13
20160127,16,4,12
20160128,18,5,13
20160129,17,5,12
20160201,18,6,12
20160202,17,4,13
20160203,14,3,11
20160204,15,6,9
20160205,17,7,10
20160208,15,4,11
20160209,17,6,11
20160210,15,2,13
20160211,16,3,13
20160212,15,2,13
20160216,17,3,14
20160217,16,3,13
20160218,17,4,13
20160219,17,5,12
20160222,18,5,13
20160223,18,4,14
20160224,20,7,13
20160225,20,5,15
20160226,19,6,13
20160229,22,6,16
20160301,21,7,14
20160302,22,4,18
20160303,20,3,17
20160304,21,6,15
20160307,20,6,14
20160308,20,4,16
20160309,23,5,18
20160310,23,6,17
20160311,22,5,17
20160314,20,5,15
20160315,22,6,16
20160316,22,8,14
20160317,21,6,15
20160318,22,6,16
20160321,22,7,15
20160322,22,7,15
20160323,19,6,13
20160324,20,6,14
20160328,20,6,14
20160329,21,6,15
20160330,20,7,13
20160331,20,7,13
20160401,20,5,15
20160404,19,5,14
20160405,20,4,16
