date,trade,sell,buy
20161004,26,13,13
20161005,27,13,14
20161006,26,10,16
20161007,28,16,12
20161010,27,15,12
20161011,25,13,12
20161012,26,15,11
20161013,27,14,13
20161014,28,16,12
20161017,26,14,12
20161018,26,15,11
20161019,26,14,12
20161020,27,14,13
20161021,25,14,11
20161024,26,13,13
20161025,27,12,15
20161026,25,12,13
20161027,27,12,15
20161028,26,11,15
20161031,24,10,14
20161101,25,10,15
20161102,25,12,13
20161103,24,12,12
20161104,22,10,12
20161107,22,10,12
20161108,23,10,13
20161109,25,8,17
20161110,23,5,18
20161111,24,7,17
20161114,24,8,16
20161115,24,11,13
20161116,25,8,17
20161117,23,9,14
20161118,25,11,14
20161121,25,11,14
20161122,23,9,14
20161123,25,11,14
20161125,25,10,15
20161128,20,8,12
20161129,22,8,14
20161130,25,9,16
20161201,22,6,16
20161202,24,10,14
20161205,23,8,15
20161206,22,6,16
20161207,22,6,16
20161208,22,7,15
20161209,22,8,14
20161212,22,9,13
20161213,22,10,12
20161214,22,7,15
20161215,22,7,15
20161216,20,6,14
20161219,20,6,14
20161220,24,6,18
20161221,24,6,18
20161222,24,7,17
20161223,23,6,17
20161227,22,5,17
20161228,24,5,19
20161229,23,4,19
20161230,23,5,18
20170103,24,6,18
