date,trade,sell,buy
20170104,24,9,15
20170105,25,9,16
20170106,25,10,15
20170109,25,10,15
20170110,25,10,15
20170111,23,9,14
20170112,24,10,14
20170113,25,8,17
20170117,24,7,17
20170118,24,8,16
20170119,23,9,14
20170120,23,12,11
20170123,25,7,18
20170124,26,7,19
20170125,26,7,19
20170126,25,7,18
20170127,26,6,20
20170130,24,5,19
20170131,27,7,20
20170201,26,5,21
20170202,26,4,22
20170203,25,11,14
20170206,28,8,20
20170207,26,6,20
20170208,24,4,20
20170209,26,5,21
20170210,26,6,20
20170213,25,8,17
20170214,25,7,18
20170215,25,7,18
20170216,25,7,18
20170217,24,6,18
20170221,24,7,17
20170222,25,7,18
20170223,25,7,18
20170224,28,8,20
20170227,26,8,18
20170228,27,8,19
20170301,27,7,20
20170302,25,7,18
20170303,23,5,18
20170306,24,7,17
20170307,24,6,18
20170308,23,4,19
20170309,22,6,16
20170310,22,7,15
20170313,23,7,16
20170314,24,6,18
20170315,25,7,18
20170316,25,7,18
20170317,23,5,18
20170320,24,5,19
20170321,25,4,21
20170322,25,5,20
20170323,25,4,21
20170324,25,4,21
20170327,24,4,20
20170328,24,6,18
20170329,23,5,18
20170330,26,6,20
20170331,24,7,17
20170403,23,5,18
20170404,24,4,20
