date,trade,sell,buy
20190107,15,0,15
20190108,16,1,15
20190109,17,0,17
20190110,17,1,16
20190111,18,1,17
20190114,18,1,17
20190115,17,1,16
20190116,19,3,16
20190117,20,3,17
20190118,17,2,15
20190122,19,6,13
20190123,19,5,14
20190124,20,5,15
20190125,18,4,14
20190128,19,6,13
20190129,21,8,13
20190130,19,7,12
20190131,21,8,13
20190201,18,5,13
20190204,23,7,16
20190205,22,6,16
20190206,22,6,16
20190207,23,8,15
20190208,22,8,14
20190211,20,11,9
20190212,21,10,11
20190213,21,5,16
20190214,21,6,15
20190215,19,6,13
20190219,18,3,15
20190220,19,6,13
20190221,20,7,13
20190222,20,6,14
20190225,20,6,14
20190226,20,5,15
20190227,17,4,13
20190228,19,4,15
20190301,17,3,14
20190304,17,4,13
20190305,18,6,12
20190306,20,5,15
20190307,18,6,12
20190308,22,13,9
20190311,21,12,9
20190312,24,9,15
20190313,21,7,14
20190314,22,7,15
20190315,22,7,15
20190318,22,7,15
20190319,23,8,15
20190320,23,10,13
20190321,22,9,13
20190322,19,7,12
20190325,20,8,12
20190326,22,9,13
20190327,22,8,14
20190328,22,9,13
20190329,24,10,14
20190401,22,6,16
20190402,22,5,17
20190403,23,23,0
20190404,0,0,0
20190405,0,0,0
