date,trade,sell,buy
20171004,25,9,16
20171005,26,10,16
20171006,24,8,16
20171009,27,10,17
20171010,27,13,14
20171011,24,12,12
20171012,25,11,14
20171013,24,11,13
20171016,24,8,16
20171017,22,5,17
20171018,26,13,13
20171019,23,10,13
20171020,25,10,15
20171023,21,8,13
20171024,23,14,9
20171025,22,9,13
20171026,23,12,11
20171027,21,12,9
20171030,25,10,15
20171031,26,12,14
20171101,25,10,15
20171102,28,11,17
20171103,26,12,14
20171106,24,10,14
20171107,22,10,12
20171108,24,7,17
20171109,26,11,15
20171110,23,10,13
20171113,21,9,12
20171114,23,10,13
20171115,21,12,9
20171116,20,6,14
20171117,24,8,16
20171120,24,8,16
20171121,20,7,13
20171122,22,9,13
20171124,22,7,15
20171127,22,5,17
20171128,26,9,17
20171129,21,11,10
20171130,25,9,16
20171201,26,14,12
20171204,23,12,11
20171205,22,10,12
20171206,19,8,11
20171207,25,11,14
20171208,27,10,17
20171211,23,8,15
20171212,23,9,14
20171213,23,9,14
20171214,21,9,12
20171215,19,6,13
20171218,19,7,12
20171219,18,8,10
20171220,23,9,14
20171221,23,10,13
20171222,20,5,15
20171226,23,9,14
20171227,21,8,13
20171228,21,6,15
20171229,20,7,13
20180102,20,7,13
20180103,24,6,18
