date,trade,sell,buy
20180706,25,10,15
20180709,13,4,9
20180710,14,4,10
20180711,10,2,8
20180712,15,3,12
20180713,14,5,9
20180716,15,7,8
20180717,15,3,12
20180718,17,6,11
20180719,23,6,17
20180720,18,8,10
20180723,15,3,12
20180724,15,6,9
20180725,15,2,13
20180726,14,3,11
20180727,13,2,11
20180730,16,4,12
20180731,12,2,10
20180801,15,6,9
20180802,17,17,0
20180803,0,0,0
20180806,0,0,0
20180807,0,0,0
20180808,0,0,0
20180809,0,0,0
20180810,0,0,0
20180813,0,0,0
20180814,0,0,0
20180815,0,0,0
20180816,0,0,0
20180817,0,0,0
20180820,0,0,0
20180821,0,0,0
20180822,0,0,0
20180823,9,0,9
20180824,12,4,8
20180827,14,2,12
20180828,16,5,11
20180829,16,4,12
20180830,16,3,13
20180831,14,14,0
20180904,0,0,0
20180905,13,0,13
20180906,15,3,12
20180907,16,3,13
20180910,12,3,9
20180911,11,4,7
20180912,15,15,0
20180913,0,0,0
20180914,0,0,0
20180917,0,0,0
20180918,9,0,9
20180919,9,9,0
20180920,9,0,9
20180921,16,2,14
20180924,14,3,11
20180925,17,6,11
20180926,13,3,10
20180927,17,4,13
20180928,18,18,0
20181001,0,0,0
20181002,0,0,0
20181003,0,0,0
