date,trade,sell,buy
20170104,26,16,10
20170105,27,14,13
20170106,22,11,11
20170109,23,15,8
20170110,22,11,11
20170111,23,10,13
20170112,22,11,11
20170113,22,8,14
20170117,23,14,9
20170118,19,10,9
20170119,21,12,9
20170120,20,5,15
20170123,22,13,9
20170124,23,9,14
20170125,20,11,9
20170126,22,10,12
20170127,23,9,14
20170130,24,11,13
20170131,23,8,15
20170201,25,15,10
20170202,27,17,10
20170203,26,13,13
20170206,19,9,10
20170207,23,14,9
20170208,22,13,9
20170209,21,10,11
20170210,22,12,10
20170213,19,14,5
20170214,24,6,18
20170215,23,18,5
20170216,19,11,8
20170217,20,10,10
20170221,21,11,10
20170222,20,9,11
20170223,21,12,9
20170224,20,10,10
20170227,21,10,11
20170228,17,9,8
20170301,20,12,8
20170302,21,10,11
20170303,19,10,9
20170306,22,14,8
20170307,20,14,6
20170308,20,9,11
20170309,20,13,7
20170310,19,12,7
20170313,19,10,9
20170314,20,8,12
20170315,20,9,11
20170316,23,18,5
20170317,21,11,10
20170320,20,7,13
20170321,21,11,10
20170322,18,8,10
20170323,24,12,12
20170324,20,14,6
20170327,24,10,14
20170328,22,13,9
20170329,17,10,7
20170330,20,10,10
20170331,16,9,7
20170403,19,9,10
20170404,19,9,10
