date,trade,sell,buy
20170706,21,9,12
20170707,25,13,12
20170710,22,12,10
20170711,20,10,10
20170712,19,8,11
20170713,21,11,10
20170714,17,8,9
20170717,18,6,12
20170718,20,10,10
20170719,19,9,10
20170720,20,7,13
20170721,19,7,12
20170724,21,10,11
20170725,21,9,12
20170726,18,5,13
20170727,19,9,10
20170728,18,18,0
20170731,12,0,12
20170801,15,4,11
20170802,15,3,12
20170803,17,5,12
20170804,17,3,14
20170807,15,5,10
20170808,12,4,8
20170809,12,2,10
20170810,13,5,8
20170811,15,4,11
20170814,14,3,11
20170815,15,3,12
20170816,18,5,13
20170817,13,3,10
20170818,17,5,12
20170821,19,6,13
20170822,16,9,7
20170823,13,3,10
20170824,15,2,13
20170825,17,4,13
20170828,15,2,13
20170829,18,4,14
20170830,21,7,14
20170831,15,5,10
20170901,19,5,14
20170905,19,9,10
20170906,14,3,11
20170907,17,6,11
20170908,18,3,15
20170911,19,8,11
20170912,15,3,12
20170913,13,3,10
20170914,16,4,12
20170915,18,4,14
20170918,17,1,16
20170919,19,7,12
20170920,19,6,13
20170921,18,6,12
20170922,14,2,12
20170925,16,2,14
20170926,17,9,8
20170927,19,5,14
20170928,14,4,10
20170929,16,6,10
20171002,16,3,13
20171003,18,2,16
