date,trade,sell,buy
20170104,24,16,8
20170105,22,12,10
20170106,24,12,12
20170109,21,10,11
20170110,27,11,16
20170111,25,13,12
20170112,23,6,17
20170113,24,11,13
20170117,23,11,12
20170118,21,7,14
20170119,24,13,11
20170120,22,9,13
20170123,23,13,10
20170124,24,13,11
20170125,21,9,12
20170126,22,8,14
20170127,21,8,13
20170130,23,10,13
20170131,23,6,17
20170201,23,13,10
20170202,22,10,12
20170203,20,9,11
20170206,23,11,12
20170207,25,13,12
20170208,23,10,13
20170209,21,4,17
20170210,21,6,15
20170213,16,7,9
20170214,25,8,17
20170215,24,9,15
20170216,21,9,12
20170217,22,13,9
20170221,20,10,10
20170222,23,11,12
20170223,19,10,9
20170224,21,11,10
20170227,25,7,18
20170228,18,8,10
20170301,21,9,12
20170302,16,4,12
20170303,22,6,16
20170306,20,9,11
20170307,18,5,13
20170308,22,9,13
20170309,19,6,13
20170310,23,8,15
20170313,25,13,12
20170314,24,8,16
20170315,24,6,18
20170316,24,6,18
20170317,20,4,16
20170320,21,6,15
20170321,19,6,13
20170322,22,8,14
20170323,21,7,14
20170324,21,7,14
20170327,20,10,10
20170328,22,7,15
20170329,19,8,11
20170330,22,9,13
20170331,22,12,10
20170403,25,11,14
20170404,16,6,10
