date,trade,sell,buy
20161004,27,14,13
20161005,26,10,16
20161006,25,14,11
20161007,24,14,10
20161010,26,16,10
20161011,26,13,13
20161012,24,12,12
20161013,26,14,12
20161014,24,11,13
20161017,24,13,11
20161018,24,11,13
20161019,25,14,11
20161020,25,13,12
20161021,25,16,9
20161024,24,12,12
20161025,27,14,13
20161026,27,14,13
20161027,27,11,16
20161028,25,8,17
20161031,26,12,14
20161101,26,11,15
20161102,23,11,12
20161103,24,11,13
20161104,25,13,12
20161107,25,12,13
20161108,25,7,18
20161109,26,14,12
20161110,26,13,13
20161111,27,14,13
20161114,26,16,10
20161115,26,12,14
20161116,26,11,15
20161117,28,13,15
20161118,28,16,12
20161121,27,15,12
20161122,26,13,13
20161123,26,11,15
20161125,26,11,15
20161128,26,11,15
20161129,27,12,15
20161130,25,13,12
20161201,27,14,13
20161202,27,14,13
20161205,26,13,13
20161206,25,11,14
20161207,26,13,13
20161208,25,12,13
20161209,25,12,13
20161212,24,13,11
20161213,26,11,15
20161214,26,12,14
20161215,26,12,14
20161216,25,10,15
20161219,26,12,14
20161220,26,13,13
20161221,24,12,12
20161222,25,13,12
20161223,24,15,9
20161227,23,17,6
20161228,23,16,7
20161229,24,14,10
20161230,22,12,10
20170103,24,11,13
