date,trade,sell,buy
20170706,18,6,12
20170707,19,10,9
20170710,22,4,18
20170711,20,8,12
20170712,18,5,13
20170713,22,6,16
20170714,22,8,14
20170717,21,6,15
20170718,24,8,16
20170719,24,15,9
20170720,20,12,8
20170721,22,10,12
20170724,21,12,9
20170725,22,14,8
20170726,16,9,7
20170727,18,6,12
20170728,24,24,0
20170731,12,0,12
20170801,20,3,17
20170802,18,7,11
20170803,19,6,13
20170804,18,9,9
20170807,19,5,14
20170808,20,8,12
20170809,19,7,12
20170810,22,11,11
20170811,19,8,11
20170814,17,5,12
20170815,17,8,9
20170816,20,6,14
20170817,19,10,9
20170818,21,7,14
20170821,23,7,16
20170822,19,6,13
20170823,22,7,15
20170824,21,12,9
20170825,20,10,10
20170828,18,10,8
20170829,20,8,12
20170830,22,5,17
20170831,22,11,11
20170901,22,8,14
20170905,21,11,10
20170906,18,5,13
20170907,20,8,12
20170908,19,6,13
20170911,20,8,12
20170912,22,10,12
20170913,22,11,11
20170914,19,6,13
20170915,24,7,17
20170918,25,9,16
20170919,18,7,11
20170920,18,5,13
20170921,16,6,10
20170922,21,7,14
20170925,21,5,16
20170926,16,6,10
20170927,17,8,9
20170928,20,10,10
20170929,21,11,10
20171002,18,6,12
20171003,18,8,10
