date,trade,sell,buy
20171004,21,11,10
20171005,22,10,12
20171006,25,14,11
20171009,24,17,7
20171010,21,11,10
20171011,21,10,11
20171012,24,8,16
20171013,21,12,9
20171016,20,9,11
20171017,22,12,10
20171018,23,12,11
20171019,20,6,14
20171020,19,8,11
20171023,21,8,13
20171024,19,9,10
20171025,24,10,14
20171026,21,11,10
20171027,23,11,12
20171030,25,14,11
20171031,23,13,10
20171101,25,15,10
20171102,22,12,10
20171103,23,12,11
20171106,23,13,10
20171107,24,10,14
20171108,21,9,12
20171109,26,9,17
20171110,27,13,14
20171113,21,9,12
20171114,19,9,10
20171115,23,12,11
20171116,24,16,8
20171117,24,12,12
20171120,22,7,15
20171121,24,16,8
20171122,24,11,13
20171124,25,14,11
20171127,18,6,12
20171128,19,8,11
20171129,21,14,7
20171130,23,9,14
20171201,24,8,16
20171204,17,10,7
20171205,22,12,10
20171206,23,12,11
20171207,21,12,9
20171208,21,8,13
20171211,17,7,10
20171212,18,12,6
20171213,21,8,13
20171214,24,14,10
20171215,23,7,16
20171218,22,12,10
20171219,22,14,8
20171220,24,14,10
20171221,22,14,8
20171222,22,10,12
20171226,17,7,10
20171227,23,11,12
20171228,22,12,10
20171229,23,10,13
20180102,22,10,12
20180103,22,10,12
