date,trade,sell,buy
20160105,8,0,8
20160106,10,1,9
20160107,18,3,15
20160108,17,4,13
20160111,19,6,13
20160112,17,7,10
20160113,16,5,11
20160114,17,6,11
20160115,16,7,9
20160119,11,1,10
20160120,12,2,10
20160121,13,7,6
20160122,18,3,15
20160125,16,9,7
20160126,16,6,10
20160127,17,7,10
20160128,18,7,11
20160129,16,6,10
20160201,16,3,13
20160202,17,5,12
20160203,17,9,8
20160204,18,7,11
20160205,20,9,11
20160208,18,6,12
20160209,20,5,15
20160210,23,11,12
20160211,18,9,9
20160212,15,4,11
20160216,18,5,13
20160217,17,6,11
20160218,17,7,10
20160219,16,7,9
20160222,17,7,10
20160223,20,2,18
20160224,17,5,12
20160225,19,10,9
20160226,19,8,11
20160229,18,7,11
20160301,17,3,14
20160302,21,10,11
20160303,14,3,11
20160304,22,9,13
20160307,21,8,13
20160308,22,11,11
20160309,19,9,10
20160310,21,6,15
20160311,21,9,12
20160314,20,10,10
20160315,19,5,14
20160316,17,8,9
20160317,14,3,11
20160318,18,6,12
20160321,20,8,12
20160322,17,8,9
20160323,21,6,15
20160324,23,10,13
20160328,18,6,12
20160329,20,5,15
20160330,18,8,10
20160331,20,6,14
20160401,16,8,8
20160404,17,5,12
20160405,16,4,12
