date,trade,sell,buy
20161014,22,11,11
20161017,21,12,9
20161018,23,12,11
20161019,21,10,11
20161020,22,10,12
20161021,23,13,10
20161024,23,11,12
20161025,23,13,10
20161026,25,13,12
20161027,25,14,11
20161028,24,16,8
20161031,23,13,10
20161101,22,12,10
20161102,22,15,7
20161103,22,13,9
20161104,24,14,10
20161107,24,15,9
20161108,21,13,8
20161109,21,11,10
20161110,24,11,13
20161111,20,10,10
20161114,22,13,9
20161115,19,11,8
20161116,19,9,10
20161117,23,14,9
20161118,20,9,11
20161121,19,7,12
20161122,23,10,13
20161123,16,9,7
20161124,22,9,13
20161125,19,10,9
20161128,17,8,9
20161129,22,10,12
20161130,22,12,10
20161201,19,13,6
20161202,19,11,8
20161205,18,11,7
20161206,17,7,10
20161207,19,10,9
20161208,17,7,10
20161209,19,9,10
20161212,18,9,9
20161213,17,4,13
20161214,18,9,9
20161215,14,7,7
20161216,15,11,4
20161219,19,7,12
20161220,19,9,10
20161221,20,7,13
20161222,17,6,11
20161223,17,7,10
20161226,17,9,8
20161227,18,7,11
20161228,18,8,10
20161229,19,9,10
20170102,19,7,12
20170103,17,8,9
20170104,13,5,8
20170105,15,5,10
20170106,16,4,12
20170109,18,7,11
20170110,18,8,10
