date,trade,sell,buy
20170112,20,10,10
20170113,19,8,11
20170116,21,9,12
20170117,18,10,8
20170118,20,9,11
20170119,14,5,9
20170120,17,6,11
20170123,19,6,13
20170124,21,10,11
20170125,20,5,15
20170126,19,7,12
20170131,21,8,13
20170201,18,7,11
20170202,24,9,15
20170203,20,7,13
20170206,21,9,12
20170207,17,5,12
20170208,18,4,14
20170209,18,7,11
20170210,18,6,12
20170213,19,8,11
20170214,19,10,9
20170215,20,7,13
20170216,19,8,11
20170217,19,7,12
20170220,19,7,12
20170221,18,6,12
20170222,21,9,12
20170223,17,5,12
20170224,21,8,13
20170227,19,6,13
20170228,21,8,13
20170302,20,6,14
20170303,20,7,13
20170306,23,11,12
20170307,18,3,15
20170308,19,7,12
20170309,17,5,12
20170310,21,5,16
20170313,30,12,18
20170314,29,12,17
20170315,28,9,19
20170316,27,11,16
20170317,29,12,17
20170320,27,10,17
20170321,25,9,16
20170322,27,11,16
20170323,27,10,17
20170324,28,10,18
20170327,26,11,15
20170328,26,8,18
20170329,28,11,17
20170330,26,10,16
20170331,25,9,16
20170403,25,10,15
20170404,25,9,16
20170405,26,10,16
20170406,26,8,18
20170407,27,11,16
20170410,24,11,13
20170411,26,8,18
20170412,27,7,20
