date,trade,sell,buy
20160408,18,11,7
20160411,21,10,11
20160412,23,9,14
20160414,21,11,10
20160415,19,11,8
20160418,24,12,12
20160419,22,13,9
20160420,22,11,11
20160421,19,12,7
20160422,22,11,11
20160425,21,9,12
20160426,20,7,13
20160427,19,9,10
20160428,19,8,11
20160429,20,11,9
20160502,20,11,9
20160503,19,8,11
20160504,18,7,11
20160509,20,11,9
20160510,20,11,9
20160511,19,6,13
20160512,23,13,10
20160513,19,7,12
20160516,20,10,10
20160517,22,10,12
20160518,21,9,12
20160519,21,11,10
20160520,20,11,9
20160523,17,10,7
20160524,19,9,10
20160525,22,10,12
20160526,20,9,11
20160527,21,12,9
20160530,21,11,10
20160531,22,9,13
20160601,23,10,13
20160602,23,11,12
20160603,20,10,10
20160607,19,8,11
20160608,20,11,9
20160609,21,7,14
20160610,21,10,11
20160613,23,10,13
20160614,21,10,11
20160615,21,10,11
20160616,19,7,12
20160617,17,7,10
20160620,21,7,14
20160621,19,9,10
20160622,17,5,12
20160623,20,10,10
20160624,19,10,9
20160627,19,4,15
20160628,16,6,10
20160629,19,6,13
20160630,16,6,10
20160701,19,8,11
20160704,20,8,12
20160705,17,8,9
20160706,19,7,12
20160707,20,11,9
20160708,20,7,13
