date,trade,sell,buy
20181106,23,9,14
20181107,21,11,10
20181108,26,12,14
20181109,21,8,13
20181112,21,10,11
20181113,22,8,14
20181114,19,5,14
20181115,23,9,14
20181116,21,9,12
20181119,26,13,13
20181120,23,13,10
20181121,26,13,13
20181122,22,10,12
20181123,19,7,12
20181126,22,13,9
20181127,18,11,7
20181128,17,8,9
20181129,20,9,11
20181130,22,8,14
20181203,21,5,16
20181204,23,8,15
20181205,22,9,13
20181206,19,10,9
20181207,24,11,13
20181210,24,12,12
20181211,21,8,13
20181212,24,8,16
20181213,22,6,16
20181214,21,5,16
20181217,21,6,15
20181218,20,7,13
20181219,20,9,11
20181220,25,11,14
20181221,20,8,12
20181224,21,7,14
20181226,20,6,14
20181227,18,5,13
20181228,19,6,13
20190102,18,3,15
20190103,18,5,13
20190104,18,3,15
20190107,20,6,14
20190108,20,6,14
20190109,21,6,15
20190110,19,7,12
20190111,17,2,15
20190114,19,9,10
20190115,20,8,12
20190116,19,5,14
20190117,19,9,10
20190118,17,3,14
20190121,21,4,17
20190122,17,5,12
20190123,20,5,15
20190124,19,4,15
20190125,23,9,14
20190128,21,7,14
20190129,18,4,14
20190130,18,4,14
20190131,21,5,16
20190201,20,7,13
20190207,20,7,13
