date,trade,sell,buy
20170112,24,9,15
20170113,24,9,15
20170116,25,9,16
20170117,24,10,14
20170118,23,9,14
20170119,24,12,12
20170120,24,10,14
20170123,25,10,15
20170124,26,8,18
20170125,25,8,17
20170126,25,6,19
20170131,25,7,18
20170201,22,5,17
20170202,22,4,18
20170203,22,7,15
20170206,20,7,13
20170207,21,4,17
20170208,23,7,16
20170209,21,5,16
20170210,23,7,16
20170213,22,6,16
20170214,21,7,14
20170215,23,9,14
20170216,22,8,14
20170217,25,7,18
20170220,24,8,16
20170221,25,7,18
20170222,23,7,16
20170223,23,7,16
20170224,20,5,15
20170227,21,5,16
20170228,21,7,14
20170302,22,7,15
20170303,20,6,14
20170306,22,5,17
20170307,20,5,15
20170308,20,4,16
20170309,20,6,14
20170310,21,5,16
20170313,19,5,14
20170314,21,4,17
20170315,21,4,17
20170316,24,6,18
20170317,23,8,15
20170320,21,5,16
20170321,19,4,15
20170322,19,6,13
20170323,20,6,14
20170324,20,6,14
20170327,20,7,13
20170328,21,5,16
20170329,22,6,16
20170330,20,7,13
20170331,20,8,12
20170403,18,5,13
20170404,20,7,13
20170405,19,7,12
20170406,19,7,12
20170407,20,6,14
20170410,20,6,14
20170411,22,8,14
20170412,23,6,17
