date,trade,sell,buy
20171025,24,7,17
20171026,21,8,13
20171027,24,8,16
20171030,23,8,15
20171031,23,7,16
20171101,24,7,17
20171102,23,5,18
20171103,24,5,19
20171106,24,6,18
20171107,26,7,19
20171108,26,8,18
20171109,26,9,17
20171110,23,9,14
20171113,24,9,15
20171114,23,9,14
20171115,24,8,16
20171116,24,8,16
20171117,25,8,17
20171120,24,9,15
20171121,23,8,15
20171122,24,10,14
20171123,22,6,16
20171124,22,10,12
20171127,22,10,12
20171128,23,7,16
20171129,24,8,16
20171130,22,8,14
20171201,20,9,11
20171204,21,8,13
20171205,22,6,16
20171206,24,6,18
20171207,22,7,15
20171208,23,8,15
20171211,23,7,16
20171212,22,7,15
20171213,23,6,17
20171214,22,6,16
20171215,22,6,16
20171218,24,9,15
20171219,22,7,15
20171220,22,6,16
20171221,24,6,18
20171222,22,9,13
20171226,20,8,12
20171227,21,9,12
20171228,22,7,15
20180102,21,8,13
20180103,21,9,12
20180104,23,10,13
20180105,21,7,14
20180108,23,8,15
20180109,22,22,0
20180110,11,0,11
20180111,12,2,10
20180112,14,0,14
20180115,14,14,0
20180116,0,0,0
20180117,11,0,11
20180118,13,1,12
20180119,15,3,12
20180122,18,3,15
20180123,19,3,16
