date,trade,sell,buy
20180125,24,7,17
20180126,25,7,18
20180129,22,5,17
20180130,23,5,18
20180131,20,4,16
20180201,19,3,16
20180202,19,3,16
20180205,19,5,14
20180206,17,2,15
20180207,19,4,15
20180208,19,5,14
20180209,19,4,15
20180212,18,4,14
20180213,18,5,13
20180214,17,4,13
20180219,19,5,14
20180220,18,6,12
20180221,17,5,12
20180222,15,3,12
20180223,15,3,12
20180226,16,2,14
20180227,15,1,14
20180228,15,1,14
20180302,15,1,14
20180305,15,1,14
20180306,15,2,13
20180307,15,1,14
20180308,15,2,13
20180309,15,2,13
20180312,15,4,11
20180313,15,4,11
20180314,16,4,12
20180315,16,4,12
20180316,16,4,12
20180319,17,4,13
20180320,16,4,12
20180321,17,4,13
20180322,17,4,13
20180323,16,3,13
20180326,16,4,12
20180327,16,3,13
20180328,16,3,13
20180329,16,4,12
20180330,16,4,12
20180402,15,3,12
20180403,15,3,12
20180404,15,3,12
20180405,16,3,13
20180406,17,2,15
20180409,17,2,15
20180410,16,3,13
20180411,17,2,15
20180412,18,2,16
20180413,18,2,16
20180416,18,4,14
20180417,19,5,14
20180418,18,5,13
20180419,18,4,14
20180420,18,4,14
20180423,18,4,14
20180424,18,4,14
20180425,17,3,14
