date,trade,sell,buy
20181106,21,9,12
20181107,24,12,12
20181108,26,13,13
20181109,24,9,15
20181112,21,12,9
20181113,26,9,17
20181114,24,9,15
20181115,23,14,9
20181116,22,7,15
20181119,24,14,10
20181120,20,6,14
20181121,25,13,12
20181122,23,6,17
20181123,24,10,14
20181126,25,12,13
20181127,23,12,11
20181128,21,10,11
20181129,18,8,10
20181130,22,5,17
20181203,20,7,13
20181204,19,10,9
20181205,23,8,15
20181206,19,9,10
20181207,21,10,11
20181210,21,6,15
20181211,20,7,13
20181212,20,6,14
20181213,21,9,12
20181214,22,11,11
20181217,20,10,10
20181218,19,8,11
20181219,19,7,12
20181220,22,9,13
20181221,20,8,12
20181224,16,5,11
20181226,22,11,11
20181227,19,6,13
20181228,21,9,12
20190102,20,10,10
20190103,24,13,11
20190104,21,10,11
20190107,16,7,9
20190108,18,5,13
20190109,17,8,9
20190110,20,6,14
20190111,18,9,9
20190114,19,3,16
20190115,18,6,12
20190116,21,8,13
20190117,21,6,15
20190118,20,11,9
20190121,21,11,10
20190122,18,5,13
20190123,19,7,12
20190124,22,8,14
20190125,21,7,14
20190128,19,6,13
20190129,21,6,15
20190130,18,6,12
20190131,19,8,11
20190201,17,7,10
20190207,13,4,9
