date,trade,sell,buy
20170414,27,15,12
20170417,27,14,13
20170418,25,11,14
20170419,25,12,13
20170420,25,9,16
20170421,24,9,15
20170424,24,7,17
20170425,25,8,17
20170426,25,8,17
20170427,23,7,16
20170428,25,9,16
20170502,23,11,12
20170504,24,8,16
20170508,23,9,14
20170510,24,10,14
20170511,27,12,15
20170512,26,11,15
20170515,26,10,16
20170516,26,10,16
20170517,26,10,16
20170518,26,10,16
20170519,26,11,15
20170522,25,10,15
20170523,25,9,16
20170524,25,9,16
20170525,26,9,17
20170526,25,9,16
20170529,26,9,17
20170530,25,8,17
20170531,24,7,17
20170601,24,7,17
20170602,23,7,16
20170605,24,8,16
20170607,23,7,16
20170608,23,8,15
20170609,22,8,14
20170612,24,8,16
20170613,24,8,16
20170614,24,8,16
20170615,23,7,16
20170616,24,8,16
20170619,24,8,16
20170620,24,7,17
20170621,23,7,16
20170622,24,7,17
20170623,24,7,17
20170626,23,6,17
20170627,22,5,17
20170628,23,4,19
20170629,21,4,17
20170630,23,5,18
20170703,23,5,18
20170704,23,6,17
20170705,22,7,15
20170706,21,4,17
20170707,19,3,16
20170710,21,3,18
20170711,19,4,15
20170712,19,4,15
20170713,19,4,15
20170714,20,5,15
20170717,19,4,15
