date,trade,sell,buy
20180801,23,12,11
20180802,24,13,11
20180803,22,11,11
20180806,22,12,10
20180807,22,14,8
20180808,19,7,12
20180809,19,7,12
20180810,21,7,14
20180813,21,6,15
20180814,26,11,15
20180816,19,10,9
20180817,20,6,14
20180820,15,8,7
20180821,17,6,11
20180822,17,4,13
20180823,21,7,14
20180824,17,7,10
20180827,18,2,16
20180828,20,7,13
20180829,18,7,11
20180830,15,7,8
20180831,17,10,7
20180903,19,4,15
20180904,16,9,7
20180905,19,6,13
20180906,19,5,14
20180907,19,6,13
20180910,19,8,11
20180911,21,7,14
20180912,18,8,10
20180913,22,7,15
20180914,20,9,11
20180917,17,5,12
20180918,13,8,5
20180919,19,11,8
20180920,17,9,8
20180921,14,4,10
20180927,14,4,10
20180928,16,3,13
20181001,19,7,12
20181002,19,7,12
20181004,19,8,11
20181005,17,7,10
20181008,14,8,6
20181010,18,12,6
20181011,16,4,12
20181012,17,5,12
20181015,18,6,12
20181016,18,7,11
20181017,19,9,10
20181018,21,8,13
20181019,14,7,7
20181022,21,10,11
20181023,21,8,13
20181024,16,9,7
20181025,18,8,10
20181026,16,6,10
20181029,18,5,13
20181030,17,6,11
20181031,21,7,14
20181101,18,6,12
20181102,21,7,14
