date,trade,sell,buy
20180125,21,7,14
20180126,24,8,16
20180129,24,8,16
20180130,22,12,10
20180131,20,10,10
20180201,21,7,14
20180202,23,12,11
20180205,21,9,12
20180206,21,8,13
20180207,20,6,14
20180208,21,8,13
20180209,20,8,12
20180212,20,7,13
20180213,22,10,12
20180214,23,9,14
20180219,23,9,14
20180220,18,6,12
20180221,21,5,16
20180222,24,7,17
20180223,23,6,17
20180226,20,6,14
20180227,19,6,13
20180228,20,6,14
20180302,20,6,14
20180305,22,8,14
20180306,18,7,11
20180307,19,5,14
20180308,17,5,12
20180309,18,5,13
20180312,21,6,15
20180313,22,7,15
20180314,18,5,13
20180315,21,4,17
20180316,20,8,12
20180319,22,6,16
20180320,19,5,14
20180321,20,5,15
20180322,15,5,10
20180323,20,5,15
20180326,22,7,15
20180327,20,7,13
20180328,19,6,13
20180329,20,7,13
20180330,19,6,13
20180402,19,6,13
20180403,23,11,12
20180404,19,3,16
20180405,21,9,12
20180406,20,5,15
20180409,21,5,16
20180410,23,8,15
20180411,20,7,13
20180412,22,7,15
20180413,22,9,13
20180416,20,6,14
20180417,20,6,14
20180418,20,6,14
20180419,16,6,10
20180420,16,7,9
20180423,15,6,9
20180424,18,6,12
20180425,16,5,11
