date,trade,sell,buy
20180125,22,9,13
20180126,18,8,10
20180129,20,8,12
20180130,20,6,14
20180131,22,8,14
20180201,20,9,11
20180202,19,8,11
20180205,20,9,11
20180206,17,3,14
20180207,15,5,10
20180208,18,8,10
20180209,21,8,13
20180212,20,8,12
20180213,14,5,9
20180214,19,9,10
20180219,16,6,10
20180220,18,4,14
20180221,19,8,11
20180222,21,6,15
20180223,18,6,12
20180226,16,4,12
20180227,21,8,13
20180228,16,5,11
20180302,19,9,10
20180305,17,8,9
20180306,18,7,11
20180307,17,5,12
20180308,18,8,10
20180309,14,7,7
20180312,16,7,9
20180313,19,8,11
20180314,15,6,9
20180315,17,2,15
20180316,20,8,12
20180319,18,4,14
20180320,21,7,14
20180321,19,11,8
20180322,20,4,16
20180323,20,10,10
20180326,18,7,11
20180327,15,6,9
20180328,16,2,14
20180329,19,5,14
20180330,17,5,12
20180402,21,9,12
20180403,21,8,13
20180404,19,4,15
20180405,20,7,13
20180406,19,8,11
20180409,17,6,11
20180410,16,3,13
20180411,19,7,12
20180412,19,3,16
20180413,22,9,13
20180416,19,8,11
20180417,18,5,13
20180418,22,11,11
20180419,20,5,15
20180420,20,6,14
20180423,19,9,10
20180424,18,7,11
20180425,18,8,10
