date,trade,sell,buy
20170112,26,11,15
20170113,27,11,16
20170116,29,10,19
20170117,26,17,9
20170118,24,15,9
20170119,26,14,12
20170120,26,8,18
20170123,30,14,16
20170124,28,11,17
20170125,28,13,15
20170126,29,15,14
20170131,28,11,17
20170201,27,10,17
20170202,26,10,16
20170203,27,11,16
20170206,26,8,18
20170207,23,11,12
20170208,26,9,17
20170209,27,10,17
20170210,26,8,18
20170213,26,9,17
20170214,24,10,14
20170215,27,11,16
20170216,23,10,13
20170217,23,7,16
20170220,24,3,21
20170221,23,11,12
20170222,25,10,15
20170223,24,7,17
20170224,25,7,18
20170227,22,10,12
20170228,24,6,18
20170302,21,6,15
20170303,22,9,13
20170306,23,7,16
20170307,23,9,14
20170308,22,10,12
20170309,24,8,16
20170310,25,9,16
20170313,23,6,17
20170314,25,12,13
20170315,25,8,17
20170316,24,6,18
20170317,21,8,13
20170320,24,6,18
20170321,25,7,18
20170322,25,5,20
20170323,24,8,16
20170324,24,9,15
20170327,23,9,14
20170328,25,8,17
20170329,24,10,14
20170330,25,8,17
20170331,26,9,17
20170403,24,6,18
20170404,25,6,19
20170405,26,8,18
20170406,23,8,15
20170407,24,10,14
20170410,23,9,14
20170411,23,9,14
20170412,24,8,16
