date,trade,sell,buy
20170414,23,9,14
20170417,24,11,13
20170418,24,9,15
20170419,22,9,13
20170420,25,8,17
20170421,25,9,16
20170424,24,6,18
20170425,23,7,16
20170426,23,10,13
20170427,23,9,14
20170428,22,4,18
20170502,21,6,15
20170504,22,7,15
20170508,18,6,12
20170510,23,6,17
20170511,19,6,13
20170512,21,10,11
20170515,19,8,11
20170516,18,6,12
20170517,19,7,12
20170518,24,9,15
20170519,20,6,14
20170522,21,5,16
20170523,19,6,13
20170524,22,7,15
20170525,22,11,11
20170526,19,7,12
20170529,18,5,13
20170530,18,8,10
20170531,23,10,13
20170601,21,7,14
20170602,25,10,15
20170605,21,10,11
20170607,21,8,13
20170608,19,9,10
20170609,20,7,13
20170612,19,6,13
20170613,23,6,17
20170614,18,6,12
20170615,23,9,14
20170616,20,5,15
20170619,20,4,16
20170620,19,8,11
20170621,22,6,16
20170622,21,6,15
20170623,21,6,15
20170626,19,5,14
20170627,21,6,15
20170628,20,5,15
20170629,18,3,15
20170630,20,8,12
20170703,15,5,10
20170704,18,4,14
20170705,20,9,11
20170706,19,5,14
20170707,19,8,11
20170710,21,8,13
20170711,22,9,13
20170712,20,3,17
20170713,21,3,18
20170714,17,3,14
20170717,19,3,16
