date,trade,sell,buy
20180125,23,10,13
20180126,22,6,16
20180129,26,12,14
20180130,24,7,17
20180131,27,11,16
20180201,23,14,9
20180202,20,6,14
20180205,21,9,12
20180206,20,6,14
20180207,23,9,14
20180208,21,8,13
20180209,24,9,15
20180212,21,8,13
20180213,18,6,12
20180214,22,8,14
20180219,22,9,13
20180220,23,8,15
20180221,23,14,9
20180222,21,7,14
20180223,23,9,14
20180226,19,6,13
20180227,20,5,15
20180228,22,11,11
20180302,21,9,12
20180305,18,4,14
20180306,18,11,7
20180307,18,9,9
20180308,20,5,15
20180309,22,9,13
20180312,19,8,11
20180313,20,8,12
20180314,22,8,14
20180315,22,6,16
20180316,21,8,13
20180319,24,10,14
20180320,23,9,14
20180321,24,10,14
20180322,25,10,15
20180323,25,12,13
20180326,20,11,9
20180327,20,5,15
20180328,21,8,13
20180329,22,10,12
20180330,20,9,11
20180402,23,10,13
20180403,21,10,11
20180404,22,8,14
20180405,19,11,8
20180406,21,4,17
20180409,21,12,9
20180410,21,4,17
20180411,20,6,14
20180412,20,6,14
20180413,19,3,16
20180416,25,10,15
20180417,24,10,14
20180418,21,10,11
20180419,25,10,15
20180420,26,11,15
20180423,28,11,17
20180424,23,9,14
20180425,24,10,14
