date,trade,sell,buy
20180125,25,4,21
20180126,24,9,15
20180129,27,9,18
20180130,26,11,15
20180131,24,11,13
20180201,19,10,9
20180202,26,11,15
20180205,22,7,15
20180206,21,6,15
20180207,24,9,15
20180208,26,7,19
20180209,24,8,16
20180212,22,11,11
20180213,22,8,14
20180214,23,5,18
20180219,21,10,11
20180220,22,7,15
20180221,22,8,14
20180222,23,8,15
20180223,23,6,17
20180226,26,7,19
20180227,22,10,12
20180228,20,5,15
20180302,18,5,13
20180305,22,4,18
20180306,23,6,17
20180307,22,6,16
20180308,22,7,15
20180309,20,11,9
20180312,21,9,12
20180313,20,3,17
20180314,18,7,11
20180315,22,9,13
20180316,22,8,14
20180319,22,6,16
20180320,22,6,16
20180321,23,7,16
20180322,20,12,8
20180323,22,5,17
20180326,24,5,19
20180327,24,9,15
20180328,21,7,14
20180329,22,6,16
20180330,23,12,11
20180402,18,6,12
20180403,21,3,18
20180404,21,3,18
20180405,23,7,16
20180406,22,10,12
20180409,23,7,16
20180410,20,8,12
20180411,20,7,13
20180412,18,6,12
20180413,20,9,11
20180416,19,5,14
20180417,21,5,16
20180418,23,5,18
20180419,22,7,15
20180420,20,6,14
20180423,20,5,15
20180424,22,6,16
20180425,20,6,14
