date,trade,sell,buy
20190514,25,14,11
20190515,26,17,9
20190516,25,13,12
20190517,26,12,14
20190520,24,16,8
20190521,25,13,12
20190522,26,9,17
20190523,27,11,16
20190524,23,7,16
20190527,27,10,17
20190528,26,9,17
20190529,24,9,15
20190530,27,10,17
20190531,28,16,12
20190603,24,14,10
20190604,24,14,10
20190605,24,13,11
20190607,26,14,12
20190610,23,12,11
20190611,24,11,13
20190612,25,18,7
20190613,25,11,14
20190614,24,13,11
20190617,26,12,14
20190618,28,9,19
20190619,27,12,15
20190620,26,10,16
20190621,26,18,8
20190624,27,17,10
20190625,26,16,10
20190626,23,17,6
20190627,25,14,11
20190628,24,9,15
20190701,24,14,10
20190702,22,12,10
20190703,21,14,7
20190704,26,13,13
20190705,28,12,16
20190708,27,10,17
20190709,25,11,14
20190710,23,10,13
20190711,25,9,16
20190712,25,11,14
20190715,26,13,13
20190716,25,10,15
20190717,25,11,14
20190718,22,9,13
20190719,23,11,12
20190722,20,9,11
20190723,24,11,13
20190724,26,9,17
20190725,27,11,16
20190726,22,6,16
20190729,26,13,13
20190730,22,8,14
20190731,23,7,16
20190801,21,6,15
20190802,21,10,11
20190805,20,8,12
20190806,23,6,17
20190807,22,4,18
20190808,19,8,11
