date,trade,sell,buy
20171025,23,10,13
20171026,21,5,16
20171027,21,5,16
20171030,21,9,12
20171031,19,6,13
20171101,22,10,12
20171102,23,10,13
20171103,22,8,14
20171106,21,6,15
20171107,20,6,14
20171108,21,8,13
20171109,18,6,12
20171110,19,4,15
20171113,21,7,14
20171114,17,4,13
20171115,20,4,16
20171116,20,6,14
20171117,21,7,14
20171120,20,6,14
20171121,18,6,12
20171122,21,8,13
20171123,17,9,8
20171124,20,8,12
20171127,21,6,15
20171128,21,6,15
20171129,20,9,11
20171130,16,6,10
20171201,19,6,13
20171204,18,6,12
20171205,18,3,15
20171206,21,9,12
20171207,20,7,13
20171208,21,5,16
20171211,19,4,15
20171212,20,5,15
20171213,19,4,15
20171214,19,8,11
20171215,18,4,14
20171218,16,6,10
20171219,19,5,14
20171220,14,2,12
20171221,20,5,15
20171222,18,3,15
20171226,14,4,10
20171227,18,6,12
20171228,16,5,11
20180102,20,2,18
20180103,17,5,12
20180104,20,2,18
20180105,17,3,14
20180108,18,6,12
20180109,18,18,0
20180110,13,0,13
20180111,18,2,16
20180112,17,4,13
20180115,18,18,0
20180116,0,0,0
20180117,12,0,12
20180118,17,3,14
20180119,17,7,10
20180122,17,4,13
20180123,21,3,18
