date,trade,sell,buy
20190211,24,9,15
20190212,27,5,22
20190213,27,10,17
20190214,25,11,14
20190215,24,7,17
20190218,26,11,15
20190219,24,12,12
20190220,26,10,16
20190221,25,7,18
20190222,21,7,14
20190225,22,12,10
20190226,24,11,13
20190227,21,7,14
20190228,22,8,14
20190304,24,4,20
20190305,23,12,11
20190306,22,8,14
20190307,22,8,14
20190308,23,12,11
20190311,26,12,14
20190312,26,11,15
20190313,21,8,13
20190314,27,9,18
20190315,24,9,15
20190318,20,7,13
20190319,22,9,13
20190320,22,11,11
20190321,23,8,15
20190322,24,10,14
20190325,21,8,13
20190326,27,9,18
20190327,25,10,15
20190328,21,7,14
20190329,26,13,13
20190401,27,11,16
20190402,24,11,13
20190403,21,10,11
20190404,23,4,19
20190405,23,12,11
20190408,26,11,15
20190409,26,10,16
20190410,24,8,16
20190411,25,9,16
20190412,24,10,14
20190415,23,10,13
20190416,29,5,24
20190417,25,7,18
20190418,25,8,17
20190419,22,9,13
20190422,23,11,12
20190423,24,7,17
20190424,21,7,14
20190425,24,10,14
20190426,25,9,16
20190429,22,7,15
20190430,26,8,18
20190502,20,7,13
20190503,20,7,13
20190507,23,7,16
20190508,20,8,12
20190509,25,8,17
20190510,22,8,14
