date,trade,sell,buy
20170112,23,13,10
20170113,25,14,11
20170116,24,11,13
20170117,20,8,12
20170118,27,12,15
20170119,24,10,14
20170120,27,14,13
20170123,22,10,12
20170124,21,12,9
20170125,23,10,13
20170126,22,12,10
20170131,20,12,8
20170201,26,15,11
20170202,23,7,16
20170203,24,12,12
20170206,25,12,13
20170207,24,10,14
20170208,21,8,13
20170209,21,9,12
20170210,24,10,14
20170213,20,13,7
20170214,17,10,7
20170215,20,8,12
20170216,22,8,14
20170217,16,6,10
20170220,26,12,14
20170221,24,12,12
20170222,24,13,11
20170223,25,11,14
20170224,17,7,10
20170227,21,8,13
20170228,24,12,12
20170302,22,8,14
20170303,22,7,15
20170306,22,9,13
20170307,21,11,10
20170308,23,7,16
20170309,21,4,17
20170310,25,8,17
20170313,25,11,14
20170314,25,12,13
20170315,21,10,11
20170316,23,13,10
20170317,24,11,13
20170320,19,7,12
20170321,22,7,15
20170322,20,6,14
20170323,21,12,9
20170324,23,13,10
20170327,23,10,13
20170328,22,9,13
20170329,16,6,10
20170330,22,11,11
20170331,21,8,13
20170403,21,12,9
20170404,20,12,8
20170405,21,9,12
20170406,16,7,9
20170407,22,9,13
20170410,24,13,11
20170411,24,11,13
20170412,21,12,9
