date,trade,sell,buy
20190514,24,14,10
20190515,21,10,11
20190516,21,7,14
20190517,26,14,12
20190520,26,12,14
20190521,25,10,15
20190522,22,9,13
20190523,21,10,11
20190524,22,9,13
20190527,21,9,12
20190528,24,11,13
20190529,22,6,16
20190530,18,6,12
20190531,21,6,15
20190603,18,7,11
20190604,24,11,13
20190605,23,12,11
20190607,19,10,9
20190610,22,11,11
20190611,22,10,12
20190612,23,13,10
20190613,19,10,9
20190614,23,9,14
20190617,21,8,13
20190618,22,11,11
20190619,18,8,10
20190620,17,8,9
20190621,22,6,16
20190624,19,8,11
20190625,21,11,10
20190626,19,6,13
20190627,20,8,12
20190628,21,9,12
20190701,21,9,12
20190702,19,8,11
20190703,21,8,13
20190704,23,8,15
20190705,18,5,13
20190708,22,8,14
20190709,19,7,12
20190710,20,8,12
20190711,21,6,15
20190712,23,8,15
20190715,20,6,14
20190716,21,8,13
20190717,16,5,11
20190718,20,10,10
20190719,20,9,11
20190722,20,6,14
20190723,20,7,13
20190724,19,8,11
20190725,19,7,12
20190726,15,3,12
20190729,17,5,12
20190730,20,2,18
20190731,22,8,14
20190801,20,7,13
20190802,19,9,10
20190805,23,13,10
20190806,21,9,12
20190807,20,6,14
20190808,17,5,12
