date,trade,sell,buy
20170112,23,12,11
20170113,24,10,14
20170116,20,10,10
20170117,22,15,7
20170118,23,12,11
20170119,23,9,14
20170120,22,7,15
20170123,23,10,13
20170124,22,10,12
20170125,20,5,15
20170126,21,11,10
20170131,16,7,9
20170201,20,10,10
20170202,21,12,9
20170203,20,9,11
20170206,19,7,12
20170207,17,7,10
20170208,21,7,14
20170209,18,5,13
20170210,19,9,10
20170213,20,7,13
20170214,17,5,12
20170215,22,9,13
20170216,20,9,11
20170217,21,9,12
20170220,22,8,14
20170221,20,7,13
20170222,20,7,13
20170223,17,6,11
20170224,19,7,12
20170227,22,8,14
20170228,18,5,13
20170302,16,6,10
20170303,16,9,7
20170306,17,3,14
20170307,19,4,15
20170308,15,4,11
20170309,17,5,12
20170310,17,5,12
20170313,16,4,12
20170314,16,7,9
20170315,16,6,10
20170316,13,5,8
20170317,18,6,12
20170320,17,6,11
20170321,18,5,13
20170322,15,5,10
20170323,19,6,13
20170324,15,5,10
20170327,19,3,16
20170328,13,3,10
20170329,17,5,12
20170330,17,4,13
20170331,16,4,12
20170403,13,8,5
20170404,17,6,11
20170405,17,4,13
20170406,17,5,12
20170407,16,6,10
20170410,18,9,9
20170411,17,4,13
20170412,16,5,11
