date,trade,sell,buy
20200521,22,12,10
20200522,22,10,12
20200525,21,9,12
20200526,20,13,7
20200527,23,9,14
20200528,20,11,9
20200529,22,15,7
20200601,18,9,9
20200602,26,13,13
20200603,22,10,12
20200604,20,11,9
20200605,25,13,12
20200608,24,11,13
20200609,22,13,9
20200610,20,11,9
20200611,22,10,12
20200612,23,13,10
20200615,23,13,10
20200616,19,7,12
20200617,24,12,12
20200618,23,14,9
20200619,26,17,9
20200622,24,13,11
20200623,21,11,10
20200624,24,14,10
20200625,24,13,11
20200626,23,12,11
20200629,21,14,7
20200630,19,7,12
20200701,20,9,11
20200702,15,7,8
20200703,18,7,11
20200706,21,13,8
20200707,21,7,14
20200708,23,9,14
20200709,19,8,11
20200710,19,8,11
20200713,20,10,10
20200714,18,7,11
20200715,13,6,7
20200716,20,12,8
20200717,20,9,11
20200720,15,8,7
20200721,22,11,11
20200722,19,11,8
20200723,21,11,10
20200724,20,6,14
20200727,15,8,7
20200728,23,11,12
20200729,20,6,14
20200730,18,10,8
20200731,19,14,5
20200803,20,9,11
20200804,20,8,12
20200805,19,12,7
20200806,19,8,11
20200807,21,8,13
20200810,19,12,7
20200811,18,8,10
20200812,18,10,8
20200813,22,8,14
20200814,23,7,16
