date,trade,sell,buy
20161014,21,15,6
20161017,22,12,10
20161018,25,14,11
20161019,22,14,8
20161020,25,16,9
20161021,25,14,11
20161024,27,15,12
20161025,24,14,10
20161026,21,9,12
20161027,20,13,7
20161028,22,13,9
20161031,25,12,13
20161101,23,11,12
20161102,19,11,8
20161103,22,8,14
20161104,20,13,7
20161107,22,10,12
20161108,23,14,9
20161109,22,13,9
20161110,21,9,12
20161111,24,12,12
20161114,21,13,8
20161115,23,13,10
20161116,26,11,15
20161117,20,13,7
20161118,23,15,8
20161121,23,10,13
20161122,25,14,11
20161123,25,11,14
20161124,22,14,8
20161125,20,9,11
20161128,22,13,9
20161129,22,11,11
20161130,21,11,10
20161201,21,12,9
20161202,21,11,10
20161205,20,8,12
20161206,24,13,11
20161207,21,11,10
20161208,21,10,11
20161209,23,12,11
20161212,16,11,5
20161213,20,9,11
20161214,18,9,9
20161215,22,12,10
20161216,21,13,8
20161219,23,12,11
20161220,22,14,8
20161221,21,9,12
20161222,18,9,9
20161223,19,9,10
20161226,22,11,11
20161227,21,12,9
20161228,20,9,11
20161229,22,12,10
20170102,21,10,11
20170103,18,10,8
20170104,22,10,12
20170105,20,10,10
20170106,22,10,12
20170109,18,8,10
20170110,24,10,14
