date,trade,sell,buy
20190812,19,9,10
20190813,26,11,15
20190814,22,10,12
20190816,23,11,12
20190819,23,12,11
20190820,24,15,9
20190821,21,11,10
20190822,25,13,12
20190823,23,10,13
20190826,22,15,7
20190827,28,21,7
20190828,22,13,9
20190829,23,14,9
20190830,25,13,12
20190902,22,11,11
20190903,24,14,10
20190904,22,10,12
20190905,21,12,9
20190906,27,21,6
20190909,27,14,13
20190910,23,13,10
20190911,22,9,13
20190916,25,11,14
20190917,23,16,7
20190918,23,18,5
20190919,26,17,9
20190920,21,10,11
20190923,22,14,8
20190924,25,15,10
20190925,25,12,13
20190926,18,10,8
20190927,25,14,11
20190930,23,15,8
20191001,26,15,11
20191002,24,15,9
20191004,23,15,8
20191007,20,12,8
20191008,25,11,14
20191010,23,20,3
20191011,23,14,9
20191014,29,12,17
20191015,27,16,11
20191016,27,19,8
20191017,23,11,12
20191018,24,9,15
20191021,20,13,7
20191022,23,14,9
20191023,23,15,8
20191024,22,16,6
20191025,26,14,12
20191028,21,14,7
20191029,22,11,11
20191030,21,16,5
20191031,24,11,13
20191101,22,10,12
20191104,23,14,9
20191105,23,12,11
20191106,19,10,9
20191107,23,12,11
20191108,20,12,8
20191111,23,16,7
20191112,22,18,4
