date,trade,sell,buy
20160106,8,0,8
20160107,10,2,8
20160108,10,3,7
20160111,16,5,11
20160112,15,6,9
20160113,11,2,9
20160114,15,3,12
20160115,13,3,10
20160118,15,4,11
20160119,17,7,10
20160120,13,4,9
20160121,17,8,9
20160122,15,8,7
20160125,14,7,7
20160126,12,4,8
20160127,14,5,9
20160128,14,3,11
20160129,16,3,13
20160201,15,6,9
20160202,18,8,10
20160203,16,6,10
20160204,18,6,12
20160205,16,4,12
20160211,18,7,11
20160212,19,9,10
20160215,15,9,6
20160216,17,9,8
20160217,14,7,7
20160218,13,3,10
20160219,14,4,10
20160222,13,5,8
20160223,13,3,10
20160224,13,4,9
20160225,14,5,9
20160226,16,5,11
20160229,16,8,8
20160302,11,5,6
20160303,12,6,6
20160304,15,4,11
20160307,16,6,10
20160308,15,5,10
20160309,16,7,9
20160310,20,6,14
20160311,18,7,11
20160314,16,8,8
20160315,14,6,8
20160316,19,6,13
20160317,20,12,8
20160318,18,8,10
20160321,16,4,12
20160322,13,6,7
20160323,13,5,8
20160324,15,4,11
20160325,12,3,9
20160328,16,4,12
20160329,18,7,11
20160330,16,8,8
20160331,14,7,7
20160401,14,4,10
20160404,15,5,10
20160405,13,5,8
20160406,16,7,9
