date,trade,sell,buy
20180801,23,10,13
20180802,22,11,11
20180803,26,12,14
20180806,24,9,15
20180807,21,10,11
20180808,20,9,11
20180809,20,10,10
20180810,19,8,11
20180813,25,9,16
20180814,22,10,12
20180816,19,4,15
20180817,18,3,15
20180820,19,4,15
20180821,19,7,12
20180822,18,6,12
20180823,18,4,14
20180824,18,3,15
20180827,18,4,14
20180828,19,2,17
20180829,16,3,13
20180830,17,3,14
20180831,16,3,13
20180903,15,2,13
20180904,17,1,16
20180905,14,3,11
20180906,18,1,17
20180907,18,3,15
20180910,18,3,15
20180911,15,2,13
20180912,17,2,15
20180913,15,0,15
20180914,16,0,16
20180917,17,3,14
20180918,20,5,15
20180919,16,4,12
20180920,17,1,16
20180921,16,4,12
20180927,15,1,14
20180928,14,2,12
20181001,14,4,10
20181002,15,0,15
20181004,18,3,15
20181005,13,3,10
20181008,13,0,13
20181010,14,3,11
20181011,12,2,10
20181012,14,0,14
20181015,10,0,10
20181016,13,1,12
20181017,15,3,12
20181018,14,0,14
20181019,18,1,17
20181022,14,0,14
20181023,14,2,12
20181024,12,0,12
20181025,13,1,12
20181026,14,0,14
20181029,13,0,13
20181030,15,0,15
20181031,14,0,14
20181101,14,2,12
20181102,13,3,10
