date,trade,sell,buy
20190812,18,2,16
20190813,19,1,18
20190814,20,3,17
20190816,25,4,21
20190819,20,3,17
20190820,16,4,12
20190821,18,3,15
20190822,19,8,11
20190823,19,5,14
20190826,20,4,16
20190827,19,6,13
20190828,21,7,14
20190829,18,5,13
20190830,19,6,13
20190902,22,6,16
20190903,20,5,15
20190904,22,2,20
20190905,20,7,13
20190906,18,4,14
20190909,20,6,14
20190910,18,3,15
20190911,16,2,14
20190916,20,3,17
20190917,19,4,15
20190918,19,4,15
20190919,21,2,19
20190920,19,6,13
20190923,18,4,14
20190924,20,6,14
20190925,21,6,15
20190926,17,2,15
20190927,18,4,14
20190930,20,6,14
20191001,18,2,16
20191002,18,4,14
20191004,21,6,15
20191007,19,2,17
20191008,18,3,15
20191010,15,4,11
20191011,17,4,13
20191014,19,6,13
20191015,20,7,13
20191016,20,8,12
20191017,19,1,18
20191018,21,3,18
20191021,23,5,18
20191022,20,3,17
20191023,21,7,14
20191024,21,2,19
20191025,23,10,13
20191028,21,4,17
20191029,22,5,17
20191030,17,1,16
20191031,19,2,17
20191101,19,3,16
20191104,17,4,13
20191105,20,4,16
20191106,22,7,15
20191107,16,3,13
20191108,18,5,13
20191111,19,2,17
20191112,19,5,14
